source,target,weight
1939,65,{'weight': 2}
2682,65,{'weight': 1}
2071,65,{'weight': 1}
2071,541,{'weight': 1}
1460,65,{'weight': 1}
1460,303,{'weight': 3}
786,65,{'weight': 1}
786,282,{'weight': 4}
786,916,{'weight': 3}
786,2599,{'weight': 1}
7570,65,{'weight': 1}
7570,183,{'weight': 4}
7570,341,{'weight': 5}
7570,385,{'weight': 1}
7570,425,{'weight': 8}
7570,1452,{'weight': 4}
7570,2008,{'weight': 1}
7570,7564,{'weight': 3}
1651,65,{'weight': 1}
1651,202,{'weight': 2}
1651,217,{'weight': 1}
1662,65,{'weight': 1}
1662,153,{'weight': 1}
1662,477,{'weight': 1}
2544,65,{'weight': 1}
1984,65,{'weight': 1}
1984,1985,{'weight': 1}
2851,66,{'weight': 2}
2856,66,{'weight': 1}
2594,66,{'weight': 1}
615,67,{'weight': 2}
615,226,{'weight': 1}
615,299,{'weight': 3}
615,718,{'weight': 2}
615,7564,{'weight': 2}
615,2554,{'weight': 1}
615,1441,{'weight': 1}
422,67,{'weight': 1}
422,106,{'weight': 1}
422,109,{'weight': 2}
422,274,{'weight': 1}
422,382,{'weight': 1}
422,536,{'weight': 2}
422,1419,{'weight': 2}
422,535,{'weight': 2}
422,507,{'weight': 1}
422,1920,{'weight': 1}
422,467,{'weight': 1}
746,67,{'weight': 1}
746,260,{'weight': 1}
453,67,{'weight': 1}
453,69,{'weight': 2}
453,106,{'weight': 1}
453,214,{'weight': 1}
453,315,{'weight': 1}
453,950,{'weight': 8}
453,876,{'weight': 1}
453,519,{'weight': 1}
2800,67,{'weight': 1}
814,68,{'weight': 10}
2262,68,{'weight': 5}
1364,68,{'weight': 3}
1364,1557,{'weight': 1}
1866,68,{'weight': 2}
1866,2360,{'weight': 1}
3121,68,{'weight': 1}
3099,68,{'weight': 1}
2297,68,{'weight': 1}
2297,457,{'weight': 1}
3029,68,{'weight': 1}
1804,68,{'weight': 1}
1804,2090,{'weight': 1}
1804,3030,{'weight': 1}
1105,68,{'weight': 1}
1105,7564,{'weight': 1}
1105,1635,{'weight': 1}
1780,69,{'weight': 1}
1780,214,{'weight': 4}
1758,69,{'weight': 1}
1758,78,{'weight': 1}
1758,117,{'weight': 1}
2874,69,{'weight': 1}
1752,69,{'weight': 1}
2863,69,{'weight': 1}
2861,69,{'weight': 1}
2850,69,{'weight': 1}
2847,69,{'weight': 1}
2169,69,{'weight': 1}
2169,409,{'weight': 1}
2153,69,{'weight': 1}
2153,284,{'weight': 1}
1485,69,{'weight': 1}
2183,798,{'weight': 1}
2121,7550,{'weight': 1}
2175,70,{'weight': 1}
2175,108,{'weight': 1}
745,71,{'weight': 10}
745,474,{'weight': 2}
745,519,{'weight': 2}
968,71,{'weight': 8}
2969,71,{'weight': 2}
2234,71,{'weight': 1}
2234,2350,{'weight': 1}
2768,72,{'weight': 2}
2768,284,{'weight': 1}
2761,72,{'weight': 2}
324,72,{'weight': 2}
324,84,{'weight': 2}
324,298,{'weight': 2}
324,2035,{'weight': 2}
324,616,{'weight': 2}
324,2023,{'weight': 2}
324,1934,{'weight': 2}
324,1102,{'weight': 2}
324,1953,{'weight': 2}
324,1100,{'weight': 2}
324,1940,{'weight': 2}
324,658,{'weight': 2}
324,2583,{'weight': 1}
324,612,{'weight': 1}
324,1931,{'weight': 1}
324,7569,{'weight': -10}
3347,72,{'weight': 1}
1838,72,{'weight': 1}
1838,645,{'weight': 1}
1838,3209,{'weight': 1}
2762,72,{'weight': 1}
447,72,{'weight': 1}
447,167,{'weight': 3}
447,169,{'weight': 4}
447,328,{'weight': 2}
447,341,{'weight': 2}
447,342,{'weight': 2}
447,732,{'weight': 3}
447,999,{'weight': 3}
447,1120,{'weight': 2}
447,1971,{'weight': 1}
463,73,{'weight': 2}
463,111,{'weight': 10}
463,191,{'weight': 3}
463,585,{'weight': 2}
463,666,{'weight': 1}
463,580,{'weight': 1}
3346,73,{'weight': 1}
1263,74,{'weight': 5}
1259,74,{'weight': 5}
1259,99,{'weight': 1}
1259,1014,{'weight': 2}
1605,74,{'weight': 4}
1605,1448,{'weight': 1}
1448,74,{'weight': 3}
1448,1017,{'weight': 1}
1448,1605,{'weight': 1}
1648,74,{'weight': 2}
1648,367,{'weight': 1}
1620,74,{'weight': 2}
1620,92,{'weight': 3}
2857,74,{'weight': 1}
2857,145,{'weight': 1}
2857,176,{'weight': 1}
1017,1448,{'weight': 1}
775,75,{'weight': 1}
775,84,{'weight': 1}
775,293,{'weight': 1}
775,441,{'weight': 3}
775,998,{'weight': 1}
775,2494,{'weight': 1}
775,7449,{'weight': -10}
775,7589,{'weight': -10}
1100,75,{'weight': 1}
1100,84,{'weight': 1}
1100,263,{'weight': 1}
1100,324,{'weight': 2}
2685,76,{'weight': 10}
2696,76,{'weight': 10}
2626,76,{'weight': 10}
2046,76,{'weight': 10}
2037,76,{'weight': 10}
2037,511,{'weight': 10}
678,76,{'weight': 3}
678,303,{'weight': 3}
678,930,{'weight': 2}
678,1686,{'weight': 1}
678,7327,{'weight': 1}
678,2612,{'weight': 1}
678,2050,{'weight': 1}
303,76,{'weight': 2}
303,202,{'weight': 2}
303,387,{'weight': 10}
303,678,{'weight': 6}
303,1460,{'weight': 3}
303,784,{'weight': 2}
303,1446,{'weight': 2}
303,2680,{'weight': 1}
303,403,{'weight': 1}
303,612,{'weight': 1}
303,622,{'weight': 1}
303,2045,{'weight': 1}
1011,76,{'weight': 2}
1011,90,{'weight': 1}
1011,202,{'weight': 1}
1011,784,{'weight': 2}
1011,1006,{'weight': 2}
1684,76,{'weight': 1}
1684,3774,{'weight': 1}
480,76,{'weight': 1}
480,344,{'weight': 1}
480,7564,{'weight': 3}
480,1117,{'weight': 1}
480,2065,{'weight': 1}
480,2038,{'weight': 1}
480,1107,{'weight': 1}
480,7533,{'weight': -10}
911,76,{'weight': 1}
911,149,{'weight': 1}
911,217,{'weight': 1}
911,328,{'weight': 1}
911,541,{'weight': 1}
911,566,{'weight': 1}
911,1449,{'weight': 1}
911,1914,{'weight': 1}
1941,76,{'weight': 1}
339,84,{'weight': 1}
339,254,{'weight': 1}
339,298,{'weight': 5}
339,326,{'weight': 1}
339,508,{'weight': 5}
339,535,{'weight': 3}
339,671,{'weight': 1}
339,1626,{'weight': 1}
339,916,{'weight': 1}
339,914,{'weight': 1}
339,2484,{'weight': 1}
619,84,{'weight': 1}
619,167,{'weight': 2}
619,408,{'weight': 1}
619,515,{'weight': 1}
619,579,{'weight': 1}
619,1688,{'weight': 2}
619,1660,{'weight': 1}
619,1120,{'weight': 1}
619,862,{'weight': 1}
619,7561,{'weight': -10}
938,77,{'weight': 2}
938,131,{'weight': 2}
938,132,{'weight': 2}
938,682,{'weight': 1}
938,7550,{'weight': 1}
1118,77,{'weight': 2}
1118,864,{'weight': 2}
1118,7564,{'weight': 3}
2667,77,{'weight': 1}
1440,77,{'weight': 1}
1440,101,{'weight': 1}
1440,210,{'weight': 2}
1440,1129,{'weight': 1}
1133,78,{'weight': 3}
1133,79,{'weight': 1}
1133,231,{'weight': 1}
1133,357,{'weight': 1}
1133,940,{'weight': 1}
511,78,{'weight': 2}
511,150,{'weight': 1}
511,403,{'weight': 1}
511,2037,{'weight': 1}
511,568,{'weight': 1}
511,612,{'weight': 1}
1511,78,{'weight': 1}
1511,260,{'weight': 1}
1511,1038,{'weight': 2}
1022,78,{'weight': 1}
1022,161,{'weight': 2}
1022,305,{'weight': 1}
1022,350,{'weight': 2}
1022,7603,{'weight': 1}
2739,78,{'weight': 1}
2083,78,{'weight': 1}
2083,1463,{'weight': 1}
2051,78,{'weight': 1}
1705,79,{'weight': 2}
1705,132,{'weight': 1}
1705,2089,{'weight': 1}
2723,79,{'weight': 2}
2099,79,{'weight': 2}
2099,859,{'weight': 1}
1704,79,{'weight': 1}
1704,2692,{'weight': 1}
2688,79,{'weight': 1}
2683,79,{'weight': 1}
2654,79,{'weight': 1}
2678,79,{'weight': 1}
2672,79,{'weight': 1}
2675,79,{'weight': 1}
2675,2084,{'weight': 1}
1700,79,{'weight': 1}
1700,2671,{'weight': 1}
2670,79,{'weight': 1}
2749,79,{'weight': 1}
1660,79,{'weight': 1}
1660,476,{'weight': 1}
1660,619,{'weight': 1}
2104,79,{'weight': 1}
2104,507,{'weight': 1}
2068,79,{'weight': 1}
2068,541,{'weight': 1}
2068,614,{'weight': 1}
2068,863,{'weight': 1}
2706,79,{'weight': 1}
405,79,{'weight': 1}
405,90,{'weight': 1}
405,181,{'weight': 1}
405,356,{'weight': 2}
405,909,{'weight': 2}
405,468,{'weight': 1}
405,507,{'weight': 1}
405,569,{'weight': 1}
405,531,{'weight': 1}
405,444,{'weight': 1}
2708,79,{'weight': 1}
2530,79,{'weight': 1}
2101,79,{'weight': 1}
2101,1694,{'weight': 1}
2101,7452,{'weight': -10}
1273,79,{'weight': 1}
1273,481,{'weight': 2}
1273,1695,{'weight': 1}
1468,79,{'weight': 1}
1468,155,{'weight': 1}
1468,729,{'weight': 1}
2087,79,{'weight': 1}
2087,729,{'weight': 1}
2092,79,{'weight': 1}
2092,866,{'weight': 1}
2694,79,{'weight': 1}
624,79,{'weight': 1}
624,2646,{'weight': 1}
555,80,{'weight': 3}
555,172,{'weight': 3}
555,451,{'weight': 1}
555,1035,{'weight': 3}
2991,80,{'weight': 1}
2925,80,{'weight': 1}
2925,317,{'weight': 1}
184,360,{'weight': 3}
184,3239,{'weight': 1}
184,3034,{'weight': 1}
184,2224,{'weight': 1}
184,1333,{'weight': 1}
184,209,{'weight': 1}
184,592,{'weight': 1}
184,747,{'weight': 1}
184,693,{'weight': 1}
184,673,{'weight': 1}
184,7604,{'weight': -10}
2357,81,{'weight': 5}
2357,1059,{'weight': 1}
3331,81,{'weight': 1}
3331,219,{'weight': 1}
3250,81,{'weight': 1}
3244,81,{'weight': 1}
3416,82,{'weight': 1}
3360,82,{'weight': 1}
3343,82,{'weight': 1}
7419,83,{'weight': 1}
7419,88,{'weight': -10}
7419,177,{'weight': 1}
7419,461,{'weight': 8}
7419,646,{'weight': 3}
7419,859,{'weight': 1}
2960,83,{'weight': 1}
450,84,{'weight': 10}
450,7564,{'weight': 3}
909,84,{'weight': 1}
909,326,{'weight': 2}
909,404,{'weight': 1}
909,405,{'weight': 2}
909,841,{'weight': 1}
909,1960,{'weight': 1}
1423,84,{'weight': 1}
1423,102,{'weight': 1}
1423,1981,{'weight': 1}
1616,84,{'weight': 1}
1616,216,{'weight': 2}
2481,84,{'weight': 1}
2481,384,{'weight': 1}
1619,84,{'weight': 1}
1619,99,{'weight': 5}
1619,225,{'weight': 1}
3415,85,{'weight': 2}
2373,85,{'weight': 1}
2373,173,{'weight': 1}
2951,85,{'weight': 1}
399,363,{'weight': 10}
399,377,{'weight': 10}
1593,126,{'weight': 2}
3383,114,{'weight': 3}
1045,87,{'weight': 2}
1045,95,{'weight': 1}
1045,105,{'weight': 1}
1045,707,{'weight': 1}
1045,7595,{'weight': 3}
1884,87,{'weight': 1}
1884,151,{'weight': 1}
1884,459,{'weight': 1}
3318,87,{'weight': 1}
3306,87,{'weight': 1}
1880,87,{'weight': 1}
1880,241,{'weight': 1}
1880,1878,{'weight': 1}
2080,87,{'weight': 1}
461,88,{'weight': 10}
3235,88,{'weight': 1}
1405,88,{'weight': 1}
1405,215,{'weight': 1}
1405,850,{'weight': 1}
1405,1079,{'weight': 1}
1201,1586,{'weight': 1}
2043,89,{'weight': 2}
2043,7564,{'weight': 2}
1193,89,{'weight': 1}
1193,144,{'weight': 6}
2269,89,{'weight': 1}
2269,2274,{'weight': 1}
1690,89,{'weight': 1}
1690,254,{'weight': 1}
2628,89,{'weight': 1}
2625,89,{'weight': 1}
2623,89,{'weight': 1}
1453,89,{'weight': 1}
1453,131,{'weight': 1}
1453,155,{'weight': 1}
1453,408,{'weight': 1}
2033,89,{'weight': 1}
2096,365,{'weight': 1}
2038,90,{'weight': 1}
2038,480,{'weight': 1}
441,91,{'weight': 3}
441,216,{'weight': 1}
441,1238,{'weight': 5}
441,775,{'weight': 3}
441,721,{'weight': 1}
441,1237,{'weight': 1}
441,2501,{'weight': 1}
441,1613,{'weight': 1}
1665,91,{'weight': 1}
1665,153,{'weight': 1}
1665,1250,{'weight': 1}
1665,7564,{'weight': 1}
1084,91,{'weight': 1}
1084,252,{'weight': 1}
1084,1443,{'weight': 2}
1084,2489,{'weight': 1}
7546,91,{'weight': 1}
7546,720,{'weight': 1}
7546,1654,{'weight': 1}
7424,91,{'weight': 1}
7424,505,{'weight': 1}
1053,92,{'weight': 2}
1053,177,{'weight': 1}
1053,1063,{'weight': 1}
1053,1815,{'weight': 1}
1053,2285,{'weight': 1}
1323,92,{'weight': 1}
1323,7595,{'weight': 2}
1323,1485,{'weight': 1}
2985,92,{'weight': 1}
1425,500,{'weight': 1}
1821,127,{'weight': 3}
1821,178,{'weight': 1}
1821,434,{'weight': 3}
7468,93,{'weight': 1}
3171,93,{'weight': 1}
3179,95,{'weight': 5}
3179,836,{'weight': 10}
2410,95,{'weight': 1}
2410,330,{'weight': 1}
2410,2427,{'weight': 1}
3403,95,{'weight': 1}
1889,95,{'weight': 1}
1889,245,{'weight': 1}
1889,2387,{'weight': 1}
3246,95,{'weight': 1}
2304,95,{'weight': 1}
2304,177,{'weight': 1}
7581,177,{'weight': 1}
7581,7584,{'weight': 1}
3404,96,{'weight': 1}
3387,96,{'weight': 1}
3379,96,{'weight': 1}
2412,96,{'weight': 1}
273,97,{'weight': 4}
273,236,{'weight': 3}
273,282,{'weight': 4}
273,1399,{'weight': 3}
273,671,{'weight': 2}
273,575,{'weight': 2}
273,1612,{'weight': 2}
273,1669,{'weight': 2}
273,1931,{'weight': 1}
1706,97,{'weight': 3}
925,97,{'weight': 2}
925,282,{'weight': 5}
925,568,{'weight': 1}
925,676,{'weight': 1}
1488,97,{'weight': 1}
1488,117,{'weight': 1}
1488,347,{'weight': 1}
1488,370,{'weight': 1}
996,97,{'weight': 1}
996,1615,{'weight': 1}
1272,98,{'weight': 3}
1272,133,{'weight': 1}
1272,371,{'weight': 1}
2019,99,{'weight': 1}
2019,716,{'weight': 1}
444,99,{'weight': 1}
444,159,{'weight': 1}
444,355,{'weight': 1}
444,404,{'weight': 1}
444,405,{'weight': 1}
444,1014,{'weight': 3}
444,927,{'weight': 3}
444,1928,{'weight': 1}
444,2048,{'weight': 1}
444,851,{'weight': 1}
444,563,{'weight': 1}
444,1630,{'weight': 1}
444,508,{'weight': 1}
444,566,{'weight': 1}
444,7589,{'weight': 1}
444,7524,{'weight': -10}
2473,99,{'weight': 1}
827,100,{'weight': 10}
1694,100,{'weight': 1}
1694,657,{'weight': 1}
1694,2101,{'weight': 1}
1694,7451,{'weight': -10}
2720,100,{'weight': 1}
2490,100,{'weight': 1}
2580,101,{'weight': 5}
2580,263,{'weight': 5}
1247,102,{'weight': 10}
1247,3774,{'weight': 3}
1990,102,{'weight': 10}
1005,102,{'weight': 7}
1434,102,{'weight': 5}
1244,102,{'weight': 4}
1244,926,{'weight': 1}
481,102,{'weight': 2}
481,314,{'weight': 2}
481,628,{'weight': 2}
481,1273,{'weight': 2}
1013,102,{'weight': 2}
1013,674,{'weight': 5}
1013,1015,{'weight': 2}
856,102,{'weight': 2}
856,575,{'weight': 2}
856,2543,{'weight': 1}
6644,103,{'weight': 1}
2229,103,{'weight': 1}
2229,142,{'weight': 1}
6958,104,{'weight': 10}
3353,104,{'weight': 1}
1879,104,{'weight': 1}
1879,761,{'weight': 5}
1879,3397,{'weight': 1}
1388,902,{'weight': 3}
1388,2336,{'weight': 4}
1388,7385,{'weight': 3}
1388,1902,{'weight': 3}
1388,1393,{'weight': 3}
1388,7273,{'weight': -1}
1915,105,{'weight': 1}
1915,145,{'weight': 1}
1915,297,{'weight': 10}
2041,106,{'weight': 1}
2041,217,{'weight': 1}
2041,654,{'weight': 1}
1058,107,{'weight': 1}
1058,121,{'weight': 5}
1058,555,{'weight': 1}
1777,107,{'weight': 1}
1777,166,{'weight': 1}
1777,427,{'weight': 1}
2610,108,{'weight': 2}
1099,108,{'weight': 2}
1099,109,{'weight': 1}
1099,145,{'weight': 1}
1099,148,{'weight': 1}
2663,108,{'weight': 1}
2842,108,{'weight': 1}
1683,108,{'weight': 1}
1683,155,{'weight': 2}
1683,275,{'weight': 5}
1683,444,{'weight': 2}
1683,7524,{'weight': -10}
2005,108,{'weight': 1}
2005,240,{'weight': 1}
1951,108,{'weight': 1}
1951,149,{'weight': 1}
1431,109,{'weight': 2}
1431,478,{'weight': 1}
1431,1661,{'weight': 2}
668,109,{'weight': 2}
668,169,{'weight': 1}
668,312,{'weight': 2}
668,314,{'weight': 2}
668,380,{'weight': 1}
668,536,{'weight': 2}
668,926,{'weight': 2}
668,7373,{'weight': 1}
7524,109,{'weight': 1}
7524,226,{'weight': 1}
722,109,{'weight': 1}
722,193,{'weight': 10}
922,109,{'weight': 1}
922,236,{'weight': 1}
922,715,{'weight': 1}
922,7508,{'weight': 1}
999,109,{'weight': 1}
999,181,{'weight': 1}
999,447,{'weight': 3}
999,473,{'weight': 1}
1930,109,{'weight': 1}
1930,252,{'weight': 1}
1930,1935,{'weight': 1}
1930,7569,{'weight': -10}
959,110,{'weight': 3}
959,220,{'weight': 4}
2309,110,{'weight': 1}
2309,171,{'weight': 2}
2274,110,{'weight': 1}
2274,2269,{'weight': 1}
7418,111,{'weight': 1}
3031,112,{'weight': 1}
502,113,{'weight': 3}
502,468,{'weight': 2}
502,7552,{'weight': 7}
502,716,{'weight': 4}
502,533,{'weight': 4}
1607,113,{'weight': 1}
1607,1916,{'weight': 1}
1594,114,{'weight': 2}
1594,351,{'weight': 1}
2415,114,{'weight': 1}
3220,115,{'weight': 2}
3213,115,{'weight': 2}
3251,115,{'weight': 1}
3285,116,{'weight': 1}
3137,116,{'weight': 1}
957,798,{'weight': 2}
957,1026,{'weight': 3}
2933,117,{'weight': 2}
2931,117,{'weight': 2}
410,117,{'weight': 1}
410,282,{'weight': -5}
410,742,{'weight': 5}
410,633,{'weight': 5}
410,1027,{'weight': 5}
410,486,{'weight': 5}
410,800,{'weight': 2}
410,2208,{'weight': 1}
410,2938,{'weight': 1}
410,2157,{'weight': 1}
2911,117,{'weight': 1}
2702,117,{'weight': 1}
2193,117,{'weight': 1}
2193,1624,{'weight': 1}
2805,117,{'weight': 1}
765,706,{'weight': 1}
1592,454,{'weight': 1}
1592,2361,{'weight': 1}
2521,119,{'weight': 1}
1071,120,{'weight': 2}
1071,416,{'weight': 4}
1071,896,{'weight': 1}
1071,1195,{'weight': 1}
2170,121,{'weight': 3}
2165,121,{'weight': 2}
2066,121,{'weight': 2}
2066,300,{'weight': 2}
2684,121,{'weight': 1}
2864,121,{'weight': 1}
2862,121,{'weight': 1}
2855,121,{'weight': 1}
2838,121,{'weight': 1}
343,121,{'weight': 1}
343,252,{'weight': 1}
343,855,{'weight': 9}
343,918,{'weight': 2}
343,1251,{'weight': 2}
343,1991,{'weight': 2}
343,1012,{'weight': 1}
343,720,{'weight': 1}
325,121,{'weight': 1}
325,134,{'weight': 3}
325,184,{'weight': 3}
325,209,{'weight': 1}
325,388,{'weight': 10}
325,828,{'weight': 10}
325,414,{'weight': 10}
1738,122,{'weight': 1}
1738,171,{'weight': 2}
1811,123,{'weight': 1}
1811,177,{'weight': 1}
1811,199,{'weight': 1}
1811,748,{'weight': 1}
1811,1048,{'weight': 2}
1811,1252,{'weight': 2}
1811,7595,{'weight': 1}
1671,1006,{'weight': 2}
2299,124,{'weight': 1}
2299,177,{'weight': 1}
2299,696,{'weight': 2}
1820,124,{'weight': 1}
1820,199,{'weight': 1}
3079,124,{'weight': -5}
3079,1811,{'weight': -10}
3079,7595,{'weight': 1}
3408,125,{'weight': 1}
3396,125,{'weight': 1}
2394,125,{'weight': 1}
2394,934,{'weight': 1}
7502,125,{'weight': -10}
7502,7363,{'weight': -1}
2225,177,{'weight': 1}
2225,692,{'weight': 10}
2225,1063,{'weight': 1}
3381,126,{'weight': 1}
2421,127,{'weight': 5}
2421,434,{'weight': 8}
1559,127,{'weight': 1}
1559,206,{'weight': 1}
1559,460,{'weight': 1}
895,128,{'weight': 6}
895,241,{'weight': 1}
895,980,{'weight': 2}
3321,128,{'weight': 1}
3294,128,{'weight': 1}
3282,128,{'weight': 1}
1227,129,{'weight': 5}
1227,470,{'weight': 8}
1227,7552,{'weight': 3}
1227,7401,{'weight': -10}
1228,129,{'weight': 5}
1216,129,{'weight': 4}
1096,129,{'weight': 1}
1096,311,{'weight': 1}
1096,1696,{'weight': 1}
998,473,{'weight': 1}
998,775,{'weight': 1}
1079,1405,{'weight': 1}
1081,150,{'weight': 1}
997,848,{'weight': 3}
991,402,{'weight': 2}
991,845,{'weight': 1}
1219,237,{'weight': 1}
1089,311,{'weight': 1}
1089,609,{'weight': 1}
1089,716,{'weight': 1}
1437,130,{'weight': 2}
1437,182,{'weight': 1}
1437,424,{'weight': 1}
1437,1451,{'weight': 1}
1437,7564,{'weight': 1}
3182,130,{'weight': 1}
1439,130,{'weight': 1}
849,130,{'weight': 1}
849,575,{'weight': 1}
849,1667,{'weight': 2}
849,7564,{'weight': 2}
2575,130,{'weight': 1}
2572,130,{'weight': 1}
1659,130,{'weight': 1}
1659,423,{'weight': 1}
1659,540,{'weight': 1}
2549,130,{'weight': 1}
3212,131,{'weight': 1}
791,7564,{'weight': -10}
791,7414,{'weight': -10}
791,7396,{'weight': -10}
791,7409,{'weight': -10}
791,7395,{'weight': -10}
791,7571,{'weight': -10}
791,7520,{'weight': -10}
2701,132,{'weight': 1}
2216,133,{'weight': 1}
1850,134,{'weight': 10}
2993,134,{'weight': 1}
3267,135,{'weight': 1}
3267,1826,{'weight': 1}
2895,135,{'weight': 1}
2242,136,{'weight': 2}
2406,136,{'weight': 1}
2406,141,{'weight': 1}
2526,137,{'weight': 10}
2527,137,{'weight': 2}
2527,1401,{'weight': 1}
852,137,{'weight': 2}
852,539,{'weight': 10}
2245,137,{'weight': 1}
2245,1781,{'weight': 1}
2717,137,{'weight': 1}
2094,137,{'weight': 1}
477,138,{'weight': 3}
477,867,{'weight': 8}
477,577,{'weight': 3}
477,608,{'weight': 3}
477,1640,{'weight': 1}
477,1662,{'weight': 1}
2509,139,{'weight': 10}
2510,139,{'weight': 10}
2510,1105,{'weight': 1}
1641,139,{'weight': 2}
1641,1240,{'weight': 4}
2507,139,{'weight': 2}
2522,139,{'weight': 1}
2518,139,{'weight': 1}
2514,139,{'weight': 1}
2515,139,{'weight': 1}
2568,140,{'weight': 2}
1644,140,{'weight': 2}
1644,657,{'weight': 1}
2318,140,{'weight': 1}
2318,244,{'weight': -1}
2318,598,{'weight': 1}
2584,140,{'weight': 1}
7498,154,{'weight': 1}
7498,195,{'weight': 3}
7498,359,{'weight': 1}
7498,1112,{'weight': 3}
7498,1249,{'weight': 1}
7498,7564,{'weight': 1}
7481,141,{'weight': 10}
3389,141,{'weight': 2}
2325,141,{'weight': 1}
2325,708,{'weight': 1}
1039,142,{'weight': 3}
1039,161,{'weight': 1}
1039,177,{'weight': 1}
1039,268,{'weight': 1}
1039,491,{'weight': 2}
1039,803,{'weight': 2}
1039,7603,{'weight': 6}
2236,142,{'weight': 2}
1770,142,{'weight': 1}
1770,161,{'weight': 1}
2905,143,{'weight': 10}
1026,143,{'weight': 3}
1026,688,{'weight': 10}
1026,957,{'weight': 5}
1026,7388,{'weight': 2}
1026,2158,{'weight': 2}
3094,143,{'weight': 2}
1357,143,{'weight': 1}
1357,308,{'weight': 1}
495,144,{'weight': 5}
495,349,{'weight': 5}
495,386,{'weight': 1}
495,758,{'weight': 5}
495,1377,{'weight': 2}
1377,144,{'weight': 5}
1377,495,{'weight': 1}
1377,758,{'weight': 2}
1561,144,{'weight': 2}
1561,157,{'weight': 1}
1561,553,{'weight': 1}
3262,144,{'weight': 1}
1888,289,{'weight': 1}
2348,145,{'weight': 3}
3384,145,{'weight': 2}
3384,191,{'weight': 4}
3384,1200,{'weight': 4}
1761,145,{'weight': 1}
1761,2897,{'weight': 1}
737,145,{'weight': 1}
737,518,{'weight': 1}
2469,145,{'weight': 1}
2456,145,{'weight': 1}
7440,145,{'weight': -10}
7440,7328,{'weight': 4}
2251,1166,{'weight': 2}
1852,146,{'weight': 3}
541,146,{'weight': 2}
541,195,{'weight': 2}
541,365,{'weight': 2}
541,384,{'weight': 1}
541,1262,{'weight': 4}
541,1627,{'weight': 2}
541,1122,{'weight': 2}
541,1260,{'weight': 2}
541,2026,{'weight': 2}
541,732,{'weight': 1}
541,1638,{'weight': 1}
541,2071,{'weight': 1}
541,911,{'weight': 1}
541,7519,{'weight': -10}
763,146,{'weight': 2}
763,213,{'weight': 5}
763,218,{'weight': 4}
2226,146,{'weight': 2}
2197,146,{'weight': 1}
2197,276,{'weight': 1}
2219,146,{'weight': 1}
2219,389,{'weight': 1}
2939,146,{'weight': 1}
2934,146,{'weight': 1}
1507,146,{'weight': 1}
1507,490,{'weight': 3}
2894,146,{'weight': 1}
963,147,{'weight': 5}
3115,147,{'weight': 2}
1995,148,{'weight': 2}
1913,148,{'weight': 2}
1969,149,{'weight': 1}
1969,365,{'weight': 1}
2451,149,{'weight': 1}
581,150,{'weight': 10}
581,212,{'weight': 1}
581,226,{'weight': 1}
1463,150,{'weight': 5}
1463,2083,{'weight': 1}
1685,150,{'weight': 2}
1685,255,{'weight': 1}
2822,150,{'weight': 1}
2545,150,{'weight': 1}
2564,150,{'weight': 1}
1999,150,{'weight': 1}
1999,1658,{'weight': 1}
1647,150,{'weight': 1}
1647,226,{'weight': 1}
1647,383,{'weight': 1}
213,151,{'weight': 10}
213,261,{'weight': 10}
213,218,{'weight': 10}
213,763,{'weight': 5}
213,888,{'weight': 2}
213,1327,{'weight': 1}
808,151,{'weight': 10}
261,151,{'weight': 10}
261,213,{'weight': 10}
218,151,{'weight': 8}
218,213,{'weight': 10}
218,261,{'weight': 10}
218,763,{'weight': 4}
218,1892,{'weight': 3}
218,1365,{'weight': 3}
218,803,{'weight': 2}
218,1443,{'weight': 2}
218,1339,{'weight': 1}
218,994,{'weight': 1}
218,1257,{'weight': 1}
218,252,{'weight': 1}
218,7604,{'weight': -10}
3277,151,{'weight': 2}
3338,151,{'weight': 1}
839,151,{'weight': 1}
839,295,{'weight': 1}
839,491,{'weight': 2}
839,3021,{'weight': 1}
2393,151,{'weight': 1}
2393,1066,{'weight': 2}
2971,151,{'weight': 1}
2971,2975,{'weight': 1}
7340,151,{'weight': -5}
7340,703,{'weight': 2}
2609,153,{'weight': 3}
864,153,{'weight': 2}
864,195,{'weight': 3}
864,275,{'weight': 3}
864,1118,{'weight': 3}
2248,153,{'weight': 1}
2248,1332,{'weight': 2}
1692,153,{'weight': 1}
1692,1115,{'weight': 2}
2639,153,{'weight': 1}
2574,153,{'weight': 1}
858,478,{'weight': 1}
858,1008,{'weight': 1}
425,154,{'weight': 1}
425,468,{'weight': 10}
425,7570,{'weight': -10}
3169,155,{'weight': 1}
2714,155,{'weight': 1}
2824,156,{'weight': 1}
2156,156,{'weight': 1}
2815,157,{'weight': 1}
3386,158,{'weight': 1}
1234,159,{'weight': 1}
1234,662,{'weight': 4}
1845,160,{'weight': 3}
2213,161,{'weight': 1}
2213,177,{'weight': 1}
1765,161,{'weight': 1}
1765,177,{'weight': 1}
2990,162,{'weight': 1}
3025,162,{'weight': 1}
761,164,{'weight': 1}
761,269,{'weight': 3}
761,1897,{'weight': 3}
761,824,{'weight': 1}
761,2405,{'weight': 1}
2246,166,{'weight': 2}
2240,166,{'weight': 2}
1514,166,{'weight': 2}
1514,491,{'weight': 2}
1154,166,{'weight': 1}
1154,194,{'weight': 1}
1154,456,{'weight': 1}
1154,529,{'weight': 2}
