source,target,weight
3669,664,{'weight': 1}
3669,363,{'weight': 1}
3669,3699,{'weight': 1}
3669,3661,{'weight': 1}
3669,3752,{'weight': 1}
3669,3738,{'weight': 1}
3669,3755,{'weight': 1}
3669,3329,{'weight': 1}
3669,3764,{'weight': 1}
3669,3389,{'weight': 2}
3669,3600,{'weight': 1}
3669,1810,{'weight': 2}
3669,1675,{'weight': 3}
3669,2625,{'weight': 3}
3669,3780,{'weight': 2}
3669,3973,{'weight': 1}
3669,3404,{'weight': 1}
3669,4006,{'weight': 1}
3669,2777,{'weight': 1}
3669,3583,{'weight': 1}
3669,3630,{'weight': 5}
3669,3820,{'weight': 1}
3669,4094,{'weight': 1}
3669,3223,{'weight': 1}
3669,2125,{'weight': 2}
3671,230,{'weight': 1}
3672,3665,{'weight': -10}
3673,1018,{'weight': 2}
3674,3653,{'weight': 1}
3675,2642,{'weight': 7}
3676,2296,{'weight': 1}
3670,2296,{'weight': 2}
3670,3669,{'weight': 4}
3189,3018,{'weight': 2}
3189,4027,{'weight': 3}
3189,1953,{'weight': 3}
3189,3353,{'weight': 1}
3677,2642,{'weight': 3}
3677,35,{'weight': 2}
3678,3451,{'weight': 10}
3679,2642,{'weight': 1}
3679,3223,{'weight': 1}
3680,2437,{'weight': 1}
3681,2642,{'weight': 1}
3681,3904,{'weight': 1}
3682,2296,{'weight': 1}
3682,2642,{'weight': 1}
3682,4291,{'weight': 1}
3682,2942,{'weight': 2}
3682,4197,{'weight': 1}
3630,3451,{'weight': 1}
3630,3669,{'weight': 6}
3630,4036,{'weight': 2}
3630,3656,{'weight': 3}
3630,3408,{'weight': 3}
3630,4172,{'weight': 3}
3630,4266,{'weight': 2}
3630,1612,{'weight': 2}
3630,3892,{'weight': 2}
3630,2642,{'weight': 10}
3630,4291,{'weight': 3}
3630,4197,{'weight': 4}
3630,905,{'weight': 2}
3630,4833,{'weight': 1}
3630,280,{'weight': 5}
3630,3897,{'weight': 3}
3630,5212,{'weight': 10}
3630,3746,{'weight': 2}
3630,5028,{'weight': 2}
3630,3988,{'weight': 4}
3630,2942,{'weight': 7}
3630,4515,{'weight': 2}
3683,2125,{'weight': 1}
3683,1923,{'weight': 1}
3684,2642,{'weight': 3}
3686,3669,{'weight': 1}
3687,2642,{'weight': 3}
3688,2642,{'weight': 3}
3694,1953,{'weight': 1}
3695,3669,{'weight': 9}
3695,3904,{'weight': 1}
3695,4291,{'weight': 1}
3696,2642,{'weight': 2}
3696,35,{'weight': 2}
3696,4197,{'weight': 1}
3656,3219,{'weight': 6}
3656,1629,{'weight': 1}
3656,3738,{'weight': 1}
3656,2404,{'weight': 1}
3656,1675,{'weight': 1}
3656,3802,{'weight': 3}
3656,2897,{'weight': -10}
3656,3866,{'weight': -10}
3656,3335,{'weight': 2}
3656,3735,{'weight': 2}
3656,1788,{'weight': 1}
3656,4061,{'weight': 1}
3656,3237,{'weight': 2}
3656,1967,{'weight': 1}
3656,2625,{'weight': 1}
3656,3719,{'weight': 1}
3656,3600,{'weight': 5}
3656,274,{'weight': 2}
3656,3630,{'weight': 4}
3656,3545,{'weight': 1}
3656,215,{'weight': 2}
3656,5506,{'weight': 1}
2907,1953,{'weight': 4}
3697,1018,{'weight': 1}
3697,1565,{'weight': 1}
3697,3233,{'weight': -10}
3697,4560,{'weight': -10}
3697,2642,{'weight': 4}
3697,4291,{'weight': 1}
3697,4172,{'weight': 4}
3697,4698,{'weight': -10}
3700,3219,{'weight': 2}
3595,3107,{'weight': 5}
3701,3219,{'weight': 2}
3702,2642,{'weight': 1}
3074,1953,{'weight': 2}
3699,2125,{'weight': 2}
3699,3669,{'weight': 1}
3699,1113,{'weight': 1}
3699,3270,{'weight': 1}
3699,3735,{'weight': 1}
3699,2318,{'weight': 1}
3699,2266,{'weight': 2}
3699,3653,{'weight': 1}
3699,3547,{'weight': 1}
3699,1645,{'weight': 2}
3699,366,{'weight': 1}
3699,3985,{'weight': 1}
3699,3828,{'weight': 1}
3699,1764,{'weight': 2}
3699,3223,{'weight': 1}
3699,4293,{'weight': 1}
3699,4290,{'weight': 4}
3699,4254,{'weight': 4}
3699,3916,{'weight': 1}
3699,4328,{'weight': 1}
3699,215,{'weight': 2}
3699,4337,{'weight': 1}
3699,4355,{'weight': 1}
3699,4235,{'weight': 9}
3699,1832,{'weight': 1}
3699,4363,{'weight': 1}
3699,4258,{'weight': 2}
3699,4375,{'weight': 2}
3699,2262,{'weight': 1}
3699,2063,{'weight': 1}
3699,2942,{'weight': 2}
3699,2404,{'weight': 1}
3699,3897,{'weight': 1}
3699,4419,{'weight': 1}
3699,4361,{'weight': 1}
3699,4172,{'weight': 1}
3699,3837,{'weight': 2}
3699,4450,{'weight': 1}
3699,2600,{'weight': 1}
3699,4537,{'weight': 1}
3699,4,{'weight': 1}
3699,4762,{'weight': 1}
3699,3013,{'weight': 1}
3699,4945,{'weight': 1}
3699,280,{'weight': 2}
3699,469,{'weight': 1}
3699,905,{'weight': 1}
3699,4197,{'weight': 1}
3699,1731,{'weight': 1}
3704,3669,{'weight': 1}
3704,4060,{'weight': -1}
3704,2942,{'weight': 10}
3704,4281,{'weight': 1}
3705,3669,{'weight': 1}
3706,2296,{'weight': 1}
3707,2187,{'weight': -5}
3707,4694,{'weight': 1}
3707,1735,{'weight': 2}
3707,5439,{'weight': 1}
3707,5440,{'weight': 1}
3707,2661,{'weight': -5}
3707,62,{'weight': -10}
3707,1352,{'weight': 6}
3707,3572,{'weight': 1}
3707,2388,{'weight': 1}
3707,3204,{'weight': 1}
3707,4559,{'weight': 2}
3707,545,{'weight': 6}
3707,5510,{'weight': 1}
3707,2642,{'weight': 1}
3707,5492,{'weight': 1}
3707,5157,{'weight': 3}
3707,4925,{'weight': 1}
3707,468,{'weight': 1}
3707,3649,{'weight': 1}
3707,2625,{'weight': 1}
3707,5577,{'weight': 1}
3707,4197,{'weight': 1}
3707,5180,{'weight': 2}
3707,1383,{'weight': -1}
3707,5065,{'weight': 3}
3707,4860,{'weight': 4}
3707,5508,{'weight': 1}
3707,5569,{'weight': 1}
3707,5450,{'weight': 2}
3707,5661,{'weight': 1}
3707,3722,{'weight': 3}
3707,1656,{'weight': -5}
3707,3640,{'weight': 3}
3707,2822,{'weight': 3}
3707,3864,{'weight': 1}
3707,2194,{'weight': -4}
3707,5691,{'weight': 1}
3707,5655,{'weight': 1}
3707,5784,{'weight': 1}
3707,5578,{'weight': 1}
3707,5506,{'weight': 10}
3707,5525,{'weight': 3}
3707,5822,{'weight': 1}
3707,5654,{'weight': -3}
3707,2948,{'weight': 1}
3707,1018,{'weight': 1}
3707,5884,{'weight': 1}
3707,4205,{'weight': 2}
3707,3345,{'weight': -10}
3708,1185,{'weight': 4}
3709,3219,{'weight': 1}
3710,1018,{'weight': 1}
3712,3018,{'weight': 1}
3713,3223,{'weight': 2}
3713,1018,{'weight': 1}
3713,3451,{'weight': 1}
3713,3219,{'weight': 1}
3713,230,{'weight': 2}
3715,2296,{'weight': 1}
3715,3689,{'weight': 1}
3715,3161,{'weight': 2}
3715,2642,{'weight': 2}
3715,2625,{'weight': 1}
3715,2388,{'weight': 1}
3715,3735,{'weight': 1}
3715,4114,{'weight': 3}
3715,4032,{'weight': 5}
3715,4110,{'weight': -10}
3715,3988,{'weight': 1}
3716,2004,{'weight': 1}
3717,35,{'weight': 1}
3718,35,{'weight': 1}
3718,5081,{'weight': -10}
3718,5064,{'weight': 1}
3719,1,{'weight': 1}
3719,3770,{'weight': 1}
3719,3735,{'weight': 1}
3719,3976,{'weight': 1}
3719,4038,{'weight': 1}
3719,3656,{'weight': 1}
3719,2319,{'weight': 1}
3719,4283,{'weight': 3}
3719,3465,{'weight': 2}
3719,4290,{'weight': -5}
3719,3600,{'weight': 2}
3719,4353,{'weight': 1}
3719,13,{'weight': 1}
3719,3815,{'weight': 3}
3719,2388,{'weight': 2}
3719,4273,{'weight': 1}
3719,4410,{'weight': -1}
3719,3345,{'weight': 1}
3719,4412,{'weight': 1}
3719,1916,{'weight': 1}
3719,4334,{'weight': 1}
3719,4119,{'weight': 2}
3719,3916,{'weight': 1}
3719,4244,{'weight': 1}
3719,2404,{'weight': 1}
3719,2306,{'weight': 1}
3719,4118,{'weight': 1}
3719,1612,{'weight': 1}
3719,2642,{'weight': 4}
3719,3598,{'weight': 2}
3719,4492,{'weight': -10}
3719,4499,{'weight': 1}
3719,4231,{'weight': 2}
3719,2028,{'weight': -10}
3719,4502,{'weight': -10}
3719,4501,{'weight': -3}
3719,4370,{'weight': 2}
3719,4400,{'weight': 4}
3719,4534,{'weight': 1}
3719,4531,{'weight': -10}
3719,4535,{'weight': -10}
3719,4409,{'weight': 1}
3719,4544,{'weight': -10}
3719,4545,{'weight': -10}
3719,4172,{'weight': 1}
3719,2661,{'weight': -5}
3719,4556,{'weight': -5}
3719,204,{'weight': -10}
3719,4209,{'weight': 1}
3719,3545,{'weight': 1}
3719,4651,{'weight': 1}
3719,4291,{'weight': 6}
3719,4270,{'weight': 1}
3719,4831,{'weight': -10}
3719,1639,{'weight': 1}
3719,3649,{'weight': 7}
3719,1334,{'weight': 6}
3719,4197,{'weight': 4}
3719,3988,{'weight': 1}
3719,5299,{'weight': 10}
3719,5612,{'weight': 1}
3719,4925,{'weight': 2}
3719,5835,{'weight': 1}
3719,481,{'weight': 3}
3719,5918,{'weight': 1}
3719,546,{'weight': -10}
3719,2045,{'weight': 2}
3719,3451,{'weight': 3}
3719,1272,{'weight': -10}
3649,3720,{'weight': 1}
3649,3735,{'weight': 1}
3649,2202,{'weight': 1}
3649,3767,{'weight': 1}
3649,2835,{'weight': 1}
3649,3799,{'weight': 1}
3649,3810,{'weight': 1}
3649,1967,{'weight': 1}
3649,3590,{'weight': 1}
3649,4082,{'weight': 1}
3649,1453,{'weight': 3}
3649,4160,{'weight': 2}
3649,4078,{'weight': 1}
3649,13,{'weight': 1}
3649,4251,{'weight': -1}
3649,2028,{'weight': -1}
3649,2839,{'weight': 1}
3649,1629,{'weight': 1}
3649,4305,{'weight': 1}
3649,4344,{'weight': -10}
3649,2642,{'weight': 2}
3649,3465,{'weight': 1}
3649,1912,{'weight': 1}
3649,3916,{'weight': 1}
3649,4350,{'weight': -10}
3649,4444,{'weight': 1}
3649,4489,{'weight': 2}
3649,4254,{'weight': 1}
3649,3229,{'weight': 1}
3649,3904,{'weight': 3}
3649,4599,{'weight': 1}
3649,4424,{'weight': 1}
3649,2067,{'weight': 2}
3649,4107,{'weight': 1}
3649,4273,{'weight': 1}
3649,4645,{'weight': -10}
3649,4084,{'weight': -1}
3649,4458,{'weight': 1}
3649,4459,{'weight': 1}
3649,4569,{'weight': 1}
3649,4604,{'weight': 1}
3649,4334,{'weight': 3}
3649,4732,{'weight': 1}
3649,2777,{'weight': 5}
3649,4038,{'weight': 1}
3649,57,{'weight': 1}
3649,3903,{'weight': 2}
3649,135,{'weight': 2}
3649,4746,{'weight': 1}
3649,4760,{'weight': 1}
3649,3611,{'weight': 2}
3649,625,{'weight': 1}
3649,4291,{'weight': 8}
3649,3585,{'weight': 1}
3649,25,{'weight': 5}
3649,4584,{'weight': 2}
3649,1394,{'weight': 1}
3649,4636,{'weight': 2}
3649,4611,{'weight': 1}
3649,2661,{'weight': 2}
3649,2404,{'weight': 1}
3649,4836,{'weight': 1}
3649,4197,{'weight': 2}
3649,2472,{'weight': 3}
3649,3719,{'weight': 6}
3649,3924,{'weight': 1}
3649,4867,{'weight': 1}
3649,3319,{'weight': 1}
3649,1731,{'weight': 2}
3649,33,{'weight': 5}
3649,3820,{'weight': 3}
3649,1535,{'weight': -10}
3649,4708,{'weight': -10}
3649,4833,{'weight': 1}
3649,361,{'weight': 3}
3649,3828,{'weight': 1}
3649,5025,{'weight': 1}
3649,1565,{'weight': 3}
3649,4172,{'weight': 6}
3649,5139,{'weight': 1}
3649,5175,{'weight': 1}
3649,5186,{'weight': 1}
3649,2110,{'weight': 2}
3649,4499,{'weight': 1}
3649,3000,{'weight': 1}
3649,5141,{'weight': 1}
3649,4771,{'weight': 1}
3649,5294,{'weight': 1}
3649,5227,{'weight': 1}
3649,905,{'weight': 3}
3649,5403,{'weight': 1}
3649,4788,{'weight': 5}
3649,5476,{'weight': 1}
3649,4189,{'weight': 2}
3649,3013,{'weight': 3}
3649,5536,{'weight': 1}
3649,3707,{'weight': 1}
3649,481,{'weight': 1}
3649,5529,{'weight': 1}
3649,3451,{'weight': 1}
3649,5612,{'weight': 1}
3649,4532,{'weight': 1}
3649,4649,{'weight': 4}
3649,4320,{'weight': 2}
3649,3429,{'weight': 8}
3649,2942,{'weight': 4}
3649,104,{'weight': 2}
3649,1018,{'weight': 5}
3720,3649,{'weight': 1}
3689,3161,{'weight': 1}
3689,2266,{'weight': 1}
3689,3723,{'weight': 3}
3689,2028,{'weight': -10}
3721,3666,{'weight': 1}
3722,4385,{'weight': 1}
3722,1670,{'weight': 2}
3722,4860,{'weight': 2}
3722,5157,{'weight': 2}
3722,5482,{'weight': 2}
3722,1512,{'weight': 1}
3722,1396,{'weight': 1}
3722,2835,{'weight': -1}
3722,2896,{'weight': 1}
3722,4899,{'weight': -2}
3722,5561,{'weight': -2}
3722,1735,{'weight': 3}
3722,5506,{'weight': 1}
3722,25,{'weight': 1}
3722,2642,{'weight': 2}
3722,4291,{'weight': -1}
3722,1352,{'weight': 5}
3722,545,{'weight': 2}
3722,4611,{'weight': 1}
3722,5523,{'weight': 1}
3722,5499,{'weight': 1}
3722,1383,{'weight': -5}
3722,62,{'weight': -5}
3722,4553,{'weight': -1}
3722,1,{'weight': 2}
3722,2625,{'weight': 3}
3722,5450,{'weight': 1}
3722,1810,{'weight': 3}
3722,5540,{'weight': 1}
3722,5571,{'weight': 1}
3722,5317,{'weight': 1}
3722,1318,{'weight': -1}
3722,4519,{'weight': -1}
3722,5645,{'weight': 2}
3722,5662,{'weight': 2}
3722,4921,{'weight': 2}
3722,5614,{'weight': 2}
3722,3707,{'weight': 2}
3722,5695,{'weight': 1}
3722,3040,{'weight': -3}
3722,1363,{'weight': -2}
3722,2165,{'weight': 1}
3722,3893,{'weight': 1}
3722,2524,{'weight': -1}
3722,5259,{'weight': 1}
3722,5719,{'weight': -1}
3722,3903,{'weight': -2}
3722,3744,{'weight': -5}
3722,1529,{'weight': 1}
3722,4649,{'weight': -2}
3722,2388,{'weight': 2}
3722,2,{'weight': -2}
3722,1316,{'weight': 1}
3722,5736,{'weight': 1}
3722,2194,{'weight': -2}
3722,3864,{'weight': 1}
3722,5525,{'weight': 2}
3722,2303,{'weight': 1}
3722,5757,{'weight': 1}
3722,3878,{'weight': 3}
3722,5602,{'weight': 1}
3722,5806,{'weight': 1}
3722,988,{'weight': 1}
3722,5606,{'weight': 1}
3722,2822,{'weight': 1}
3722,5578,{'weight': 4}
3722,3470,{'weight': 1}
3722,5654,{'weight': -1}
3722,5528,{'weight': 1}
3722,3572,{'weight': 1}
3722,5799,{'weight': -2}
3722,5754,{'weight': -2}
3722,5840,{'weight': 2}
3722,5623,{'weight': 1}
3722,5847,{'weight': 2}
3722,5846,{'weight': 1}
3722,5677,{'weight': 3}
3722,4719,{'weight': 1}
3722,1334,{'weight': -1}
3722,5859,{'weight': 1}
3722,135,{'weight': -2}
3722,1201,{'weight': 1}
3722,2045,{'weight': -3}
3722,5876,{'weight': 2}
3722,115,{'weight': 1}
3722,5883,{'weight': 1}
3722,5559,{'weight': 1}
3722,5884,{'weight': 1}
3722,3345,{'weight': -10}
3723,3689,{'weight': 10}
3723,2642,{'weight': 6}
3723,3715,{'weight': 3}
3723,3642,{'weight': 3}
3723,4098,{'weight': 10}
3723,1403,{'weight': 4}
3723,4279,{'weight': -10}
3724,2642,{'weight': 5}
3724,3798,{'weight': 1}
3724,3828,{'weight': 1}
3724,3800,{'weight': 1}
3724,3984,{'weight': 3}
3724,4005,{'weight': 1}
3724,4036,{'weight': 2}
3724,3735,{'weight': 1}
3724,4392,{'weight': 1}
3725,2642,{'weight': 3}
3725,3223,{'weight': 3}
3725,546,{'weight': 1}
3725,4918,{'weight': 10}
3725,4291,{'weight': 1}
3725,4635,{'weight': 1}
3725,5074,{'weight': 1}
3725,4315,{'weight': 2}
3725,4172,{'weight': 3}
3725,3445,{'weight': 1}
3725,905,{'weight': 2}
3725,5283,{'weight': 1}
3725,5296,{'weight': 1}
3725,3828,{'weight': 1}
2431,35,{'weight': 3}
2431,4038,{'weight': -1}
2431,4304,{'weight': 2}
2431,2165,{'weight': 1}
2431,2045,{'weight': 1}
3727,2266,{'weight': 1}
3703,2642,{'weight': 3}
3703,25,{'weight': 5}
3703,2755,{'weight': 1}
3703,2625,{'weight': 4}
3714,2296,{'weight': 1}
3714,3653,{'weight': 5}
3714,2897,{'weight': -10}
3714,4963,{'weight': 1}
3714,1334,{'weight': 1}
3714,2045,{'weight': 1}
3714,4986,{'weight': 1}
3714,625,{'weight': 1}
3714,4291,{'weight': 7}
3714,1802,{'weight': 5}
3714,5284,{'weight': 10}
3714,5315,{'weight': 1}
3714,2934,{'weight': 1}
3714,905,{'weight': 1}
3714,2642,{'weight': 7}
3714,5408,{'weight': 2}
3714,4694,{'weight': 2}
3714,5397,{'weight': 1}
3714,5451,{'weight': 2}
3714,5403,{'weight': 2}
3714,3452,{'weight': 1}
3714,3897,{'weight': 1}
3714,2835,{'weight': 2}
3714,3598,{'weight': 1}
3714,1018,{'weight': 6}
3714,57,{'weight': 3}
3714,2303,{'weight': 1}
3714,1899,{'weight': 1}
3714,2942,{'weight': 2}
3714,1832,{'weight': 5}
3714,3451,{'weight': 1}
3714,2067,{'weight': 3}
3714,5921,{'weight': 1}
3714,3828,{'weight': 2}
3714,546,{'weight': 2}
3714,481,{'weight': 10}
3714,1810,{'weight': 4}
3714,1316,{'weight': 1}
3714,3837,{'weight': 2}
3729,2296,{'weight': 1}
3730,202,{'weight': 1}
3730,3571,{'weight': 1}
3731,3666,{'weight': 1}
3731,3732,{'weight': 1}
3732,3731,{'weight': 10}
3733,2755,{'weight': 2}
3734,1976,{'weight': 3}
3734,2661,{'weight': 4}
3734,1948,{'weight': 3}
3734,1289,{'weight': 1}
3734,2262,{'weight': 3}
3734,3103,{'weight': 2}
3735,256,{'weight': 2}
3735,35,{'weight': 1}
3735,3738,{'weight': 1}
3735,3366,{'weight': 1}
3735,2625,{'weight': 1}
3735,2125,{'weight': 1}
3735,3649,{'weight': 1}
3735,3767,{'weight': 1}
3735,2243,{'weight': 1}
3735,2388,{'weight': 1}
3735,3629,{'weight': 1}
3735,3775,{'weight': 1}
3735,3699,{'weight': 1}
3735,2642,{'weight': 1}
3735,2262,{'weight': 1}
3735,3646,{'weight': 1}
3735,3797,{'weight': 1}
3735,366,{'weight': 1}
3735,3823,{'weight': 1}
3735,3653,{'weight': 1}
3735,3800,{'weight': 1}
3735,2404,{'weight': 1}
3735,3841,{'weight': 1}
3735,3842,{'weight': 1}
3735,767,{'weight': 1}
3735,2860,{'weight': 1}
3735,3851,{'weight': 1}
3735,3867,{'weight': 1}
3735,3868,{'weight': 1}
3735,3719,{'weight': 1}
3735,3881,{'weight': 2}
3735,3451,{'weight': 1}
3735,3885,{'weight': 1}
3735,700,{'weight': 1}
3735,3824,{'weight': 1}
3735,2110,{'weight': 1}
3735,2328,{'weight': 1}
3735,606,{'weight': 1}
3735,3815,{'weight': 1}
3735,1018,{'weight': 2}
3735,3925,{'weight': 1}
3735,3547,{'weight': 1}
3735,3916,{'weight': 1}
3735,3928,{'weight': 1}
3735,3816,{'weight': 1}
3735,3982,{'weight': 1}
3735,3113,{'weight': 1}
3735,113,{'weight': 1}
3735,4047,{'weight': 1}
3735,3598,{'weight': 1}
3735,3972,{'weight': 1}
3735,3656,{'weight': 2}
3735,4004,{'weight': 1}
3735,4051,{'weight': 1}
3735,4011,{'weight': 1}
3735,1879,{'weight': 1}
3735,4052,{'weight': 1}
3735,4053,{'weight': 1}
3735,2805,{'weight': 1}
3735,2048,{'weight': 1}
3735,4054,{'weight': 1}
3735,4055,{'weight': 1}
3735,146,{'weight': 1}
3735,4056,{'weight': 1}
3735,4059,{'weight': 1}
3735,4060,{'weight': 1}
3735,3715,{'weight': 1}
3735,4062,{'weight': 1}
3735,3995,{'weight': 1}
3735,64,{'weight': 1}
3735,3655,{'weight': 1}
3735,4114,{'weight': 1}
3735,3988,{'weight': 1}
3735,4116,{'weight': 1}
3735,3854,{'weight': 1}
3735,4118,{'weight': 1}
3735,2365,{'weight': 1}
3735,4119,{'weight': 1}
3735,4121,{'weight': 1}
3735,4122,{'weight': 1}
3735,4134,{'weight': 1}
3735,3345,{'weight': 1}
3735,3724,{'weight': 1}
3735,4136,{'weight': 1}
3735,4149,{'weight': 1}
3735,4022,{'weight': 1}
3735,4168,{'weight': 5}
3735,3828,{'weight': 2}
3735,1272,{'weight': 2}
3735,3892,{'weight': 1}
3735,1998,{'weight': 1}
3735,1502,{'weight': 2}
3735,4181,{'weight': 1}
3735,4183,{'weight': 1}
3735,4184,{'weight': 1}
3735,4078,{'weight': 1}
3735,4103,{'weight': 1}
3735,4185,{'weight': 1}
3735,1334,{'weight': 1}
3735,4169,{'weight': 2}
3735,1689,{'weight': 1}
3735,3923,{'weight': 1}
3735,4113,{'weight': 1}
3735,4199,{'weight': 1}
3735,4088,{'weight': 1}
3735,1832,{'weight': 1}
3735,4209,{'weight': 1}
3735,4210,{'weight': 1}
3735,2325,{'weight': 1}
3735,4211,{'weight': 1}
3735,4212,{'weight': 1}
3735,3429,{'weight': 1}
3735,2187,{'weight': 1}
3735,4217,{'weight': 1}
3735,4172,{'weight': 1}
3735,1755,{'weight': 1}
3735,4219,{'weight': 1}
3735,4220,{'weight': 1}
3735,4198,{'weight': 2}
3735,3465,{'weight': 2}
3735,1899,{'weight': 1}
3735,1612,{'weight': 1}
3735,1916,{'weight': 1}
3735,4227,{'weight': 1}
3735,4167,{'weight': 1}
3735,2822,{'weight': 1}
3735,3830,{'weight': 2}
3735,4236,{'weight': 1}
3735,1227,{'weight': 2}
3735,4256,{'weight': 1}
3735,1674,{'weight': 1}
3735,3897,{'weight': 1}
3735,4928,{'weight': 1}
3736,3394,{'weight': 1}
3736,3781,{'weight': 1}
3737,436,{'weight': 1}
3389,2977,{'weight': 3}
3389,3160,{'weight': 1}
3389,3211,{'weight': 1}
3389,3669,{'weight': 3}
3389,3916,{'weight': 1}
3389,4392,{'weight': 1}
3389,4172,{'weight': 3}
3389,3897,{'weight': 1}
3389,4291,{'weight': 1}
3389,4559,{'weight': 1}
3389,2642,{'weight': 9}
3738,3735,{'weight': 2}
3738,2487,{'weight': 2}
3738,3628,{'weight': 2}
3738,3669,{'weight': 2}
3738,2110,{'weight': 1}
3738,3380,{'weight': 2}
3738,3802,{'weight': 2}
3738,2625,{'weight': 2}
3738,3767,{'weight': 2}
3738,3023,{'weight': 2}
3738,3656,{'weight': 2}
3738,1612,{'weight': 2}
3738,2642,{'weight': 2}
3738,767,{'weight': 2}
3738,3828,{'weight': 2}
3738,687,{'weight': 3}
3738,3873,{'weight': 1}
3738,3441,{'weight': 2}
3738,3854,{'weight': 2}
3739,35,{'weight': 1}
3739,3753,{'weight': 1}
3740,35,{'weight': 1}
3740,1629,{'weight': 2}
3742,35,{'weight': 1}
3744,2962,{'weight': 10}
3744,23,{'weight': 10}
3744,1670,{'weight': 10}
3744,1743,{'weight': 10}
3744,29,{'weight': 10}
3744,1967,{'weight': 10}
3744,1383,{'weight': -10}
3744,2125,{'weight': 10}
3744,535,{'weight': 10}
3744,2173,{'weight': 10}
3744,493,{'weight': 10}
3744,2438,{'weight': 10}
3744,3736,{'weight': 10}
3744,3394,{'weight': 10}
3744,2017,{'weight': 10}
3744,3756,{'weight': 10}
3744,3757,{'weight': 10}
3744,3759,{'weight': 10}
3744,3760,{'weight': 10}
3744,2934,{'weight': 10}
3744,3408,{'weight': 10}
3744,2388,{'weight': -10}
3744,1810,{'weight': -10}
3744,3786,{'weight': -10}
3744,1363,{'weight': -10}
3744,2028,{'weight': -10}
3744,3787,{'weight': -10}
3744,3788,{'weight': -10}
3744,3789,{'weight': -10}
3744,3790,{'weight': -10}
3744,3791,{'weight': -10}
3744,3792,{'weight': -10}
3160,3745,{'weight': 1}
3160,3389,{'weight': 1}
3160,2642,{'weight': 5}
3160,1334,{'weight': 1}
3160,64,{'weight': 1}
3745,3160,{'weight': 2}
3660,963,{'weight': 1}
3660,3747,{'weight': 1}
3660,3769,{'weight': 3}
3660,3781,{'weight': 5}
3660,1802,{'weight': 1}
3660,2028,{'weight': 1}
3660,3996,{'weight': 8}
3660,361,{'weight': -10}
3747,3660,{'weight': 1}
3749,3653,{'weight': 1}
3749,664,{'weight': 1}
3750,546,{'weight': 1}
3750,1612,{'weight': 1}
3750,35,{'weight': 2}
3750,4457,{'weight': 1}
3750,1948,{'weight': 1}
3750,3122,{'weight': 1}
3750,4482,{'weight': 2}
3750,4197,{'weight': 1}
3750,545,{'weight': 1}
3750,5009,{'weight': 1}
3750,4217,{'weight': 2}
3750,5045,{'weight': 1}
3750,900,{'weight': 2}
3750,2565,{'weight': 3}
3750,5118,{'weight': -2}
3751,3018,{'weight': 1}
3752,3669,{'weight': 5}
3755,3669,{'weight': 5}
3756,1383,{'weight': -10}
3756,3744,{'weight': 10}
3756,2017,{'weight': 10}
3756,3757,{'weight': 10}
3756,2962,{'weight': 10}
3756,2934,{'weight': 10}
3756,3795,{'weight': -10}
3756,3794,{'weight': -10}
3756,3793,{'weight': -10}
3756,3792,{'weight': -10}
3756,3791,{'weight': -10}
3756,3790,{'weight': -10}
3756,3788,{'weight': -10}
3756,3789,{'weight': -10}
3756,3787,{'weight': -10}
3756,2028,{'weight': -10}
3756,1334,{'weight': -10}
3756,1318,{'weight': 10}
3756,1363,{'weight': -10}
3756,3786,{'weight': -10}
3756,1810,{'weight': -10}
3756,2388,{'weight': -10}
3757,2017,{'weight': 10}
3757,3756,{'weight': 10}
3757,2962,{'weight': 10}
3757,2934,{'weight': 10}
3757,2028,{'weight': -10}
3757,1363,{'weight': -10}
3757,1318,{'weight': -10}
3757,1810,{'weight': -10}
3757,3786,{'weight': -10}
3757,3787,{'weight': -10}
3757,3788,{'weight': -10}
3757,3789,{'weight': -10}
3757,3790,{'weight': -10}
3757,3791,{'weight': -10}
3757,3792,{'weight': -10}
3757,3793,{'weight': -10}
3757,3794,{'weight': -10}
3757,3795,{'weight': -10}
3758,3666,{'weight': 1}
3759,2962,{'weight': 10}
3759,3744,{'weight': 10}
3759,3756,{'weight': 10}
3759,3757,{'weight': 10}
3759,2017,{'weight': 10}
3759,2934,{'weight': 10}
3759,1810,{'weight': -10}
3759,2388,{'weight': -10}
3759,1318,{'weight': -10}
3759,1363,{'weight': -10}
3759,2028,{'weight': -10}
3759,3786,{'weight': -10}
3759,3787,{'weight': -10}
3759,3788,{'weight': -10}
3759,3789,{'weight': -10}
3759,3790,{'weight': -10}
3759,3791,{'weight': -10}
3759,3792,{'weight': -10}
3759,3793,{'weight': -10}
3759,3794,{'weight': -10}
3759,3795,{'weight': -10}
3760,2962,{'weight': 10}
3760,2017,{'weight': 10}
3760,3756,{'weight': 10}
3760,3757,{'weight': 10}
3760,3759,{'weight': 10}
3760,3744,{'weight': 10}
3760,2934,{'weight': 10}
3760,1810,{'weight': -10}
3760,3786,{'weight': -10}
3760,3787,{'weight': -10}
3760,3788,{'weight': -10}
3760,3789,{'weight': -10}
3760,3790,{'weight': -10}
3760,3791,{'weight': -10}
3760,3792,{'weight': -10}
3760,3793,{'weight': -10}
3760,3794,{'weight': -10}
3760,3795,{'weight': -10}
3760,2028,{'weight': -10}
3760,1334,{'weight': -10}
3760,1363,{'weight': -10}
3760,1318,{'weight': -10}
3760,2388,{'weight': -10}
